Maker,Category,Registrations,Year
KIA MOTORS CORPN,MMV,0,2023
LEXUS MOTORS LTD,MMV,0,2023
LOCAL TRAILER MANUFACTURER,MMV,0,2023
"MADHUSUDAN ENG.WORKS,NIMAPADA",MMV,0,2023
MAHINDRA DEFENCE SYSTEMS LTD,MMV,0,2023
MAHINDRA ELECTRIC MOBILITY LIMITED,MMV,0,2023
MAHINDRA LAST MILE MOBILITY LTD,MMV,0,2023
MAHINDRA & MAHINDRA LIMITED,MMV,37,2023
MANDAL ENGINEERING WORKSHOP,MMV,0,2023
MARUTI INDUSTRIES,MMV,0,2023
MARUTI SUZUKI INDIA LTD,MMV,0,2023
MARUTI UDYOG LTD,MMV,0,2023
MASERATI S.P.A,MMV,0,2023
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),MMV,0,2023
MERCEDES -BENZ AG,MMV,0,2023
MERCEDES-BENZ INDIA PVT LTD,MMV,0,2023
MITSUBISHI MOTORS CORPORATION,MMV,0,2023
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",MMV,0,2023
NISSAN MOTOR INDIA PVT LTD,MMV,0,2023
OTHERS,MMV,0,2023
PCA AUTOMOBILES INDIA PVT LTD,MMV,0,2023
PORSCHE AG GERMANY,MMV,0,2023
RENAULT INDIA PVT LTD,MMV,0,2023
ROLLS ROYCE,MMV,0,2023
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),MMV,0,2023
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),MMV,0,2023
ROYAL-ENFIELD (UNIT OF EICHER LTD),MMV,0,2023
SKODA AUTO AS,MMV,0,2023
SKODA AUTO INDIA PVT LTD,MMV,0,2023
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,MMV,0,2023
SML ISUZU LTD,MMV,3,2023
SUZUKI JAPAN,MMV,0,2023
SUZUKI MOTORCYCLE INDIA PVT LTD,MMV,0,2023
TATA ADVANCED SYSTEMS LTD,MMV,0,2023
TATA MOTORS LTD,MMV,10,2023
TATA MOTORS PASSENGER VEHICLES LTD,MMV,0,2023
TATA PASSENGER ELECTRIC MOBILITY LTD,MMV,0,2023
TOYOTA KIRLOSKAR MOTOR PVT LTD,MMV,73,2023
TVS MOTOR COMPANY LTD,MMV,0,2023
VE COMMERCIAL VEHICLES LTD,MMV,3,2023
VINTAGE VEHICLES,MMV,0,2023
VOLKSWAGEN AG,MMV,0,2023
VOLKSWAGEN INDIA PVT LTD,MMV,0,2023
VOLVO AUTO INDIA PVT LTD,MMV,0,2023
"""VOLVO GROUP INDIA PVT LTD""",MMV,0,2023
WILLYS INDIA LTD,MMV,0,2023
WUXI SAIGE (IMPORTER: WARIVO MOTOR),MMV,0,2023
A-1 SUREJA INDUSTRIES,HMV,0,2023
ADITYA ENTERPRISES,HMV,0,2023
AJAY ENGINEERING AND AGRICULTURAL EQUIPMENT CO.,HMV,0,2023
ASHOK LEYLAND LTD,HMV,1,2023
ASTON MARTIN LAGONDA LTD,HMV,0,2023
AUDI AG,HMV,0,2023
AUTOMOBILI LAMBORGHINI S.P.A,HMV,0,2023
BAJAJ AUTO LTD,HMV,0,2023
BENTLEY MOTORS LIMITED,HMV,0,2023
BMW INDIA PVT LTD,HMV,0,2023
BYD INDIA PRIVATE LIMITED,HMV,0,2023
CHEVROLET SALES INDIA PVT LTD,HMV,0,2023
CHRYSLER MOTORS PVT LTD,HMV,0,2023
CLASSIC LEGENDS PVT LTD,HMV,0,2023
DAIMLER AG,HMV,0,2023
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,HMV,0,2023
DODGE MOTORS,HMV,0,2023
FCA INDIA AUTOMOBILES PRIVATE LIMITED,HMV,0,2023
FERRARI INDIA PRIVATE LIMITED,HMV,0,2023
FERRARI SPA,HMV,0,2023
FERRARI SPA (IMPORTER:SELECT CARS P LTD),HMV,0,2023
FORCE MOTORS LIMITED,HMV,0,2023
FORD INDIA PVT LTD,HMV,0,2023
GAIA INTERNATIONAL (IMPORTER: NEW ENERGY WAGON),HMV,0,2023
GENERAL MOTORS INDIA PVT LTD,HMV,0,2023
HERO MOTOCORP LTD,HMV,0,2023
HINDUSTAN AGRO INDUSTRIES,HMV,0,2023
HINDUSTAN MOTOR CORPORATION,HMV,0,2023
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,HMV,0,2023
HONDA CARS INDIA LTD,HMV,0,2023
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,HMV,0,2023
HOUSTAN INNOVATION LLP,HMV,0,2023
HUNDAL INDUSTRIES,HMV,0,2023
HYUNDAI MOTOR INDIA LTD,HMV,0,2023
"HYUNDAI MOTORS LTD, SOUTH KOREA",HMV,0,2023
INDIA YAMAHA MOTOR PVT LTD,HMV,0,2023
INEOS AUTOMOTIVE LIMITED,HMV,0,2023
ISUZU MOTORS INDIA PVT LTD,HMV,0,2023
JAGUAR LAND ROVER INDIA LIMITED,HMV,0,2023
JSW MG MOTOR INDIA PVT LTD,HMV,0,2023
KIA INDIA PRIVATE LIMITED,HMV,0,2023
KIA MOTORS CORPN,HMV,0,2023
LEXUS MOTORS LTD,HMV,0,2023
LOCAL TRAILER MANUFACTURER,HMV,0,2023
"MADHUSUDAN ENG.WORKS,NIMAPADA",HMV,0,2023
MAHINDRA DEFENCE SYSTEMS LTD,HMV,0,2023
MAHINDRA ELECTRIC MOBILITY LIMITED,HMV,0,2023
MAHINDRA LAST MILE MOBILITY LTD,HMV,0,2023
MAHINDRA & MAHINDRA LIMITED,HMV,2,2023
MANDAL ENGINEERING WORKSHOP,HMV,0,2023
MARUTI INDUSTRIES,HMV,0,2023
MARUTI SUZUKI INDIA LTD,HMV,0,2023
MARUTI UDYOG LTD,HMV,0,2023
MASERATI S.P.A,HMV,0,2023
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),HMV,0,2023
MERCEDES -BENZ AG,HMV,0,2023
MERCEDES-BENZ INDIA PVT LTD,HMV,0,2023
MITSUBISHI MOTORS CORPORATION,HMV,0,2023
"M/S AJAY ENGINEERING WORKS EQUIPMENTS PVT LTD ,SAMBALPUR",HMV,0,2023
NISSAN MOTOR INDIA PVT LTD,HMV,0,2023
OTHERS,HMV,0,2023
PCA AUTOMOBILES INDIA PVT LTD,HMV,0,2023
PORSCHE AG GERMANY,HMV,0,2023
RENAULT INDIA PVT LTD,HMV,0,2023
ROLLS ROYCE,HMV,0,2023
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),HMV,0,2023
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),HMV,0,2023
ROYAL-ENFIELD (UNIT OF EICHER LTD),HMV,0,2023
SKODA AUTO AS,HMV,0,2023
SKODA AUTO INDIA PVT LTD,HMV,0,2023
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,HMV,0,2023
SML ISUZU LTD,HMV,0,2023
SUZUKI JAPAN,HMV,0,2023
SUZUKI MOTORCYCLE INDIA PVT LTD,HMV,0,2023
TATA ADVANCED SYSTEMS LTD,HMV,0,2023
TATA MOTORS LTD,HMV,51,2023
TATA MOTORS PASSENGER VEHICLES LTD,HMV,0,2023
TATA PASSENGER ELECTRIC MOBILITY LTD,HMV,0,2023
TOYOTA KIRLOSKAR MOTOR PVT LTD,HMV,1,2023
TVS MOTOR COMPANY LTD,HMV,0,2023
VE COMMERCIAL VEHICLES LTD,HMV,5,2023
VINTAGE VEHICLES,HMV,0,2023
VOLKSWAGEN AG,HMV,0,2023
VOLKSWAGEN INDIA PVT LTD,HMV,0,2023
VOLVO AUTO INDIA PVT LTD,HMV,0,2023
"""VOLVO GROUP INDIA PVT LTD""",HMV,0,2023
WILLYS INDIA LTD,HMV,0,2023
WUXI SAIGE (IMPORTER: WARIVO MOTOR),HMV,0,2023
ASHOK LEYLAND LTD,4WIC,0,2024
ASTON MARTIN LAGONDA LTD,4WIC,0,2024
AUDI AG,4WIC,0,2024
AUTOMOBILI LAMBORGHINI S.P.A,4WIC,0,2024
BAJAJ AUTO LTD,4WIC,0,2024
BENTLEY MOTORS LIMITED,4WIC,0,2024
BMW INDIA PVT LTD,4WIC,3,2024
BYD AUTO,4WIC,0,2024
BYD INDIA PRIVATE LIMITED,4WIC,0,2024
CHEVROLET SALES INDIA PVT LTD,4WIC,0,2024
DAIMLER AG,4WIC,0,2024
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,4WIC,0,2024
DALIAN FORKLIFT CO.,4WIC,0,2024
DODGE MOTORS,4WIC,0,2024
FCA INDIA AUTOMOBILES PRIVATE LIMITED,4WIC,2,2024
FERRARI INDIA PRIVATE LIMITED,4WIC,0,2024
FERRARI SPA,4WIC,0,2024
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),4WIC,0,2024
FERRARI SPA (IMPORTER:SELECT CARS P LTD),4WIC,0,2024
FORCE MOTORS LIMITED,4WIC,0,2024
FORD INDIA PVT LTD,4WIC,0,2024
GENERAL MOTORS INDIA PVT LTD,4WIC,0,2024
HERO HONDA MOTORS  LTD,4WIC,0,2024
HERO MOTOCORP LTD,4WIC,1,2024
HINDUSTAN MOTOR CORPORATION,4WIC,0,2024
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,4WIC,0,2024
HONDA CARS INDIA LTD,4WIC,71,2024
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,4WIC,0,2024
HYUNDAI MOTOR INDIA LTD,4WIC,494,2024
"HYUNDAI MOTORS LTD, SOUTH KOREA",4WIC,0,2024
INDIA KAWASAKI MOTORS PVT LTD,4WIC,0,2024
INDIA YAMAHA MOTOR PVT LTD,4WIC,0,2024
ISUZU MOTORS INDIA PVT LTD,4WIC,0,2024
JAGUAR LAND ROVER INDIA LIMITED,4WIC,1,2024
JSW MG MOTOR INDIA PVT LTD,4WIC,16,2024
KAISER WILLYS JEEP,4WIC,0,2024
KIA INDIA PRIVATE LIMITED,4WIC,187,2024
KIRAN AGRO EQUIPMENTS,4WIC,0,2024
LAMBORGHINI,4WIC,0,2024
LEXUS MOTORS LTD,4WIC,0,2024
MAHINDRA DEFENCE SYSTEMS LTD,4WIC,0,2024
MAHINDRA LAST MILE MOBILITY LTD,4WIC,0,2024
MAHINDRA & MAHINDRA LIMITED,4WIC,182,2024
MAHINDRA & MAHINDRA LIMITED (TRACTOR),4WIC,0,2024
MARUTI BHIWANI E AUTOMOBILES,4WIC,0,2024
MARUTI INDUSTRIES,4WIC,0,2024
MARUTI SUZUKI INDIA LTD,4WIC,"1,370",2024
MARUTI UDYOG LTD,4WIC,0,2024
MASERATI S.P.A,4WIC,0,2024
MAURYA MOTORS PVT LTD,4WIC,0,2024
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),4WIC,0,2024
MERCEDES -BENZ AG,4WIC,0,2024
MERCEDES-BENZ INDIA PVT LTD,4WIC,4,2024
MORRIS MOTORS LTD,4WIC,0,2024
"M/S PATEL & SONS ENGINEERING WORKS,SAMBALPUR",4WIC,0,2024
NISSAN MOTOR INDIA PVT LTD,4WIC,26,2024
OTHERS,4WIC,0,2024
PCA AUTOMOBILES INDIA PVT LTD,4WIC,1,2024
PIAGGIO VEHICLES PVT LTD,4WIC,0,2024
PORSCHE AG GERMANY,4WIC,0,2024
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,4WIC,3,2024
RENAULT INDIA PVT LTD,4WIC,72,2024
ROLLS ROYCE,4WIC,0,2024
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),4WIC,0,2024
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),4WIC,0,2024
ROYAL-ENFIELD (UNIT OF EICHER LTD),4WIC,0,2024
SKODA AUTO AS,4WIC,0,2024
SKODA AUTO INDIA PVT LTD,4WIC,0,2024
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,4WIC,44,2024
SML ISUZU LTD,4WIC,0,2024
SUZUKI MOTORCYCLE INDIA PVT LTD,4WIC,0,2024
SWARAJ AUTOMOTIVES LTD,4WIC,0,2024
TATA MOTORS LTD,4WIC,2,2024
TATA MOTORS PASSENGER VEHICLES LTD,4WIC,929,2024
TATA PASSENGER ELECTRIC MOBILITY LTD,4WIC,31,2024
TENAX INTERNATIONAL (IMPORTER: VERT EQUIPMENT),4WIC,0,2024
TORK MOTORS PVT LTD,4WIC,0,2024
TOYOTA HIACE GL COMMUTER,4WIC,0,2024
TOYOTA KIRLOSKAR MOTOR PVT LTD,4WIC,104,2024
TVS MOTOR COMPANY LTD,4WIC,3,2024
VE COMMERCIAL VEHICLES LTD,4WIC,0,2024
VINTAGE VEHICLES,4WIC,0,2024
VOLKSWAGEN AG,4WIC,0,2024
VOLKSWAGEN INDIA PVT LTD,4WIC,0,2024
VOLTAS LIMITED,4WIC,0,2024
VOLVO AUTO INDIA PVT LTD,4WIC,1,2024
"""VOLVO GROUP INDIA PVT LTD""",4WIC,0,2024
WILLYS INDIA LTD,4WIC,0,2024
XYZ1,4WIC,0,2024
ASHOK LEYLAND LTD,LMV,0,2024
ASTON MARTIN LAGONDA LTD,LMV,15,2024
AUDI AG,LMV,501,2024
AUTOMOBILI LAMBORGHINI S.P.A,LMV,96,2024
BAJAJ AUTO LTD,LMV,52,2024
BENTLEY MOTORS LIMITED,LMV,64,2024
BMW INDIA PVT LTD,LMV,"14,326",2024
BYD AUTO,LMV,2,2024
BYD INDIA PRIVATE LIMITED,LMV,"2,709",2024
CHEVROLET SALES INDIA PVT LTD,LMV,1,2024
DAIMLER AG,LMV,2,2024
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,LMV,1,2024
DALIAN FORKLIFT CO.,LMV,1,2024
DODGE MOTORS,LMV,3,2024
FCA INDIA AUTOMOBILES PRIVATE LIMITED,LMV,"4,595",2024
FERRARI INDIA PRIVATE LIMITED,LMV,7,2024
FERRARI SPA,LMV,10,2024
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),LMV,9,2024
FERRARI SPA (IMPORTER:SELECT CARS P LTD),LMV,8,2024
FORCE MOTORS LIMITED,LMV,"1,968",2024
FORD INDIA PVT LTD,LMV,20,2024
GENERAL MOTORS INDIA PVT LTD,LMV,4,2024
HERO HONDA MOTORS  LTD,LMV,1,2024
HERO MOTOCORP LTD,LMV,1,2024
HINDUSTAN MOTOR CORPORATION,LMV,2,2024
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,LMV,1,2024
HONDA CARS INDIA LTD,LMV,"66,859",2024
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,LMV,8,2024
HYUNDAI MOTOR INDIA LTD,LMV,"5,40,094",2024
"HYUNDAI MOTORS LTD, SOUTH KOREA",LMV,7,2024
INDIA KAWASAKI MOTORS PVT LTD,LMV,1,2024
INDIA YAMAHA MOTOR PVT LTD,LMV,11,2024
ISUZU MOTORS INDIA PVT LTD,LMV,529,2024
JAGUAR LAND ROVER INDIA LIMITED,LMV,"4,688",2024
JSW MG MOTOR INDIA PVT LTD,LMV,"51,952",2024
KAISER WILLYS JEEP,LMV,2,2024
KIA INDIA PRIVATE LIMITED,LMV,"2,32,926",2024
KIRAN AGRO EQUIPMENTS,LMV,1,2024
LAMBORGHINI,LMV,1,2024
LEXUS MOTORS LTD,LMV,5,2024
MAHINDRA DEFENCE SYSTEMS LTD,LMV,1,2024
MAHINDRA LAST MILE MOBILITY LTD,LMV,3,2024
MAHINDRA & MAHINDRA LIMITED,LMV,"4,68,437",2024
MAHINDRA & MAHINDRA LIMITED (TRACTOR),LMV,1,2024
MARUTI BHIWANI E AUTOMOBILES,LMV,1,2024
MARUTI INDUSTRIES,LMV,5,2024
MARUTI SUZUKI INDIA LTD,LMV,"14,25,786",2024
MARUTI UDYOG LTD,LMV,195,2024
MASERATI S.P.A,LMV,16,2024
MAURYA MOTORS PVT LTD,LMV,1,2024
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),LMV,19,2024
MERCEDES -BENZ AG,LMV,"1,430",2024
MERCEDES-BENZ INDIA PVT LTD,LMV,"15,736",2024
MORRIS MOTORS LTD,LMV,1,2024
"M/S PATEL & SONS ENGINEERING WORKS,SAMBALPUR",LMV,1,2024
NISSAN MOTOR INDIA PVT LTD,LMV,"26,147",2024
OTHERS,LMV,433,2024
PCA AUTOMOBILES INDIA PVT LTD,LMV,"5,160",2024
PIAGGIO VEHICLES PVT LTD,LMV,4,2024
PORSCHE AG GERMANY,LMV,869,2024
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,LMV,0,2024
RENAULT INDIA PVT LTD,LMV,"39,981",2024
ROLLS ROYCE,LMV,3,2024
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),LMV,26,2024
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),LMV,28,2024
ROYAL-ENFIELD (UNIT OF EICHER LTD),LMV,3,2024
SKODA AUTO AS,LMV,87,2024
SKODA AUTO INDIA PVT LTD,LMV,3,2024
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,LMV,"79,211",2024
SML ISUZU LTD,LMV,87,2024
SUZUKI MOTORCYCLE INDIA PVT LTD,LMV,4,2024
SWARAJ AUTOMOTIVES LTD,LMV,1,2024
TATA MOTORS LTD,LMV,"1,698",2024
TATA MOTORS PASSENGER VEHICLES LTD,LMV,"4,64,631",2024
TATA PASSENGER ELECTRIC MOBILITY LTD,LMV,"55,165",2024
TENAX INTERNATIONAL (IMPORTER: VERT EQUIPMENT),LMV,1,2024
TORK MOTORS PVT LTD,LMV,1,2024
TOYOTA HIACE GL COMMUTER,LMV,2,2024
TOYOTA KIRLOSKAR MOTOR PVT LTD,LMV,"2,39,827",2024
TVS MOTOR COMPANY LTD,LMV,9,2024
VE COMMERCIAL VEHICLES LTD,LMV,78,2024
VINTAGE VEHICLES,LMV,28,2024
VOLKSWAGEN AG,LMV,1,2024
VOLKSWAGEN INDIA PVT LTD,LMV,3,2024
VOLTAS LIMITED,LMV,1,2024
VOLVO AUTO INDIA PVT LTD,LMV,"1,846",2024
"""VOLVO GROUP INDIA PVT LTD""",LMV,1,2024
WILLYS INDIA LTD,LMV,1,2024
XYZ1,LMV,2,2024
ASHOK LEYLAND LTD,MMV,2,2024
ASTON MARTIN LAGONDA LTD,MMV,0,2024
AUDI AG,MMV,0,2024
AUTOMOBILI LAMBORGHINI S.P.A,MMV,0,2024
BAJAJ AUTO LTD,MMV,0,2024
BENTLEY MOTORS LIMITED,MMV,0,2024
BMW INDIA PVT LTD,MMV,0,2024
BYD AUTO,MMV,0,2024
BYD INDIA PRIVATE LIMITED,MMV,0,2024
CHEVROLET SALES INDIA PVT LTD,MMV,0,2024
DAIMLER AG,MMV,0,2024
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,MMV,1,2024
DALIAN FORKLIFT CO.,MMV,0,2024
DODGE MOTORS,MMV,0,2024
FCA INDIA AUTOMOBILES PRIVATE LIMITED,MMV,0,2024
FERRARI INDIA PRIVATE LIMITED,MMV,0,2024
FERRARI SPA,MMV,0,2024
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),MMV,0,2024
FERRARI SPA (IMPORTER:SELECT CARS P LTD),MMV,0,2024
FORCE MOTORS LIMITED,MMV,12,2024
FORD INDIA PVT LTD,MMV,0,2024
GENERAL MOTORS INDIA PVT LTD,MMV,0,2024
HERO HONDA MOTORS  LTD,MMV,0,2024
HERO MOTOCORP LTD,MMV,0,2024
HINDUSTAN MOTOR CORPORATION,MMV,0,2024
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,MMV,0,2024
HONDA CARS INDIA LTD,MMV,0,2024
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,MMV,0,2024
HYUNDAI MOTOR INDIA LTD,MMV,0,2024
"HYUNDAI MOTORS LTD, SOUTH KOREA",MMV,0,2024
INDIA KAWASAKI MOTORS PVT LTD,MMV,0,2024
INDIA YAMAHA MOTOR PVT LTD,MMV,0,2024
ISUZU MOTORS INDIA PVT LTD,MMV,0,2024
JAGUAR LAND ROVER INDIA LIMITED,MMV,0,2024
JSW MG MOTOR INDIA PVT LTD,MMV,0,2024
KAISER WILLYS JEEP,MMV,0,2024
KIA INDIA PRIVATE LIMITED,MMV,0,2024
KIRAN AGRO EQUIPMENTS,MMV,0,2024
LAMBORGHINI,MMV,0,2024
LEXUS MOTORS LTD,MMV,0,2024
MAHINDRA DEFENCE SYSTEMS LTD,MMV,0,2024
MAHINDRA LAST MILE MOBILITY LTD,MMV,0,2024
MAHINDRA & MAHINDRA LIMITED,MMV,1,2024
MAHINDRA & MAHINDRA LIMITED (TRACTOR),MMV,0,2024
MARUTI BHIWANI E AUTOMOBILES,MMV,0,2024
MARUTI INDUSTRIES,MMV,0,2024
MARUTI SUZUKI INDIA LTD,MMV,0,2024
MARUTI UDYOG LTD,MMV,0,2024
MASERATI S.P.A,MMV,0,2024
MAURYA MOTORS PVT LTD,MMV,0,2024
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),MMV,0,2024
MERCEDES -BENZ AG,MMV,0,2024
MERCEDES-BENZ INDIA PVT LTD,MMV,0,2024
MORRIS MOTORS LTD,MMV,0,2024
"M/S PATEL & SONS ENGINEERING WORKS,SAMBALPUR",MMV,0,2024
NISSAN MOTOR INDIA PVT LTD,MMV,0,2024
OTHERS,MMV,0,2024
PCA AUTOMOBILES INDIA PVT LTD,MMV,0,2024
PIAGGIO VEHICLES PVT LTD,MMV,0,2024
PORSCHE AG GERMANY,MMV,0,2024
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,MMV,0,2024
RENAULT INDIA PVT LTD,MMV,0,2024
ROLLS ROYCE,MMV,0,2024
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),MMV,0,2024
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),MMV,0,2024
ROYAL-ENFIELD (UNIT OF EICHER LTD),MMV,0,2024
SKODA AUTO AS,MMV,0,2024
SKODA AUTO INDIA PVT LTD,MMV,0,2024
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,MMV,0,2024
SML ISUZU LTD,MMV,12,2024
SUZUKI MOTORCYCLE INDIA PVT LTD,MMV,0,2024
SWARAJ AUTOMOTIVES LTD,MMV,0,2024
TATA MOTORS LTD,MMV,7,2024
TATA MOTORS PASSENGER VEHICLES LTD,MMV,0,2024
TATA PASSENGER ELECTRIC MOBILITY LTD,MMV,0,2024
TENAX INTERNATIONAL (IMPORTER: VERT EQUIPMENT),MMV,0,2024
TORK MOTORS PVT LTD,MMV,0,2024
TOYOTA HIACE GL COMMUTER,MMV,0,2024
TOYOTA KIRLOSKAR MOTOR PVT LTD,MMV,4,2024
TVS MOTOR COMPANY LTD,MMV,0,2024
VE COMMERCIAL VEHICLES LTD,MMV,11,2024
VINTAGE VEHICLES,MMV,0,2024
VOLKSWAGEN AG,MMV,0,2024
VOLKSWAGEN INDIA PVT LTD,MMV,0,2024
VOLTAS LIMITED,MMV,0,2024
VOLVO AUTO INDIA PVT LTD,MMV,0,2024
"""VOLVO GROUP INDIA PVT LTD""",MMV,0,2024
WILLYS INDIA LTD,MMV,0,2024
XYZ1,MMV,0,2024
ASHOK LEYLAND LTD,HMV,1,2024
ASTON MARTIN LAGONDA LTD,HMV,0,2024
AUDI AG,HMV,0,2024
AUTOMOBILI LAMBORGHINI S.P.A,HMV,0,2024
BAJAJ AUTO LTD,HMV,0,2024
BENTLEY MOTORS LIMITED,HMV,0,2024
BMW INDIA PVT LTD,HMV,0,2024
BYD AUTO,HMV,0,2024
BYD INDIA PRIVATE LIMITED,HMV,0,2024
CHEVROLET SALES INDIA PVT LTD,HMV,0,2024
DAIMLER AG,HMV,0,2024
DAIMLER INDIA COMMERCIAL VEHICLES PVT. LTD,HMV,0,2024
DALIAN FORKLIFT CO.,HMV,0,2024
DODGE MOTORS,HMV,0,2024
FCA INDIA AUTOMOBILES PRIVATE LIMITED,HMV,0,2024
FERRARI INDIA PRIVATE LIMITED,HMV,0,2024
FERRARI SPA,HMV,0,2024
FERRARI SPA (IMPORTER:NAVNIT MOTORS PVT LTD),HMV,0,2024
FERRARI SPA (IMPORTER:SELECT CARS P LTD),HMV,0,2024
FORCE MOTORS LIMITED,HMV,0,2024
FORD INDIA PVT LTD,HMV,0,2024
GENERAL MOTORS INDIA PVT LTD,HMV,0,2024
HERO HONDA MOTORS  LTD,HMV,0,2024
HERO MOTOCORP LTD,HMV,0,2024
HINDUSTAN MOTOR CORPORATION,HMV,0,2024
HINDUSTAN MOTOR FINANCE CORPORATION LIMITED,HMV,0,2024
HONDA CARS INDIA LTD,HMV,0,2024
HONDA MOTORCYCLE AND SCOOTER INDIA (P) LTD,HMV,0,2024
HYUNDAI MOTOR INDIA LTD,HMV,0,2024
"HYUNDAI MOTORS LTD, SOUTH KOREA",HMV,0,2024
INDIA KAWASAKI MOTORS PVT LTD,HMV,0,2024
INDIA YAMAHA MOTOR PVT LTD,HMV,0,2024
ISUZU MOTORS INDIA PVT LTD,HMV,0,2024
JAGUAR LAND ROVER INDIA LIMITED,HMV,0,2024
JSW MG MOTOR INDIA PVT LTD,HMV,0,2024
KAISER WILLYS JEEP,HMV,0,2024
KIA INDIA PRIVATE LIMITED,HMV,0,2024
KIRAN AGRO EQUIPMENTS,HMV,0,2024
LAMBORGHINI,HMV,0,2024
LEXUS MOTORS LTD,HMV,0,2024
MAHINDRA DEFENCE SYSTEMS LTD,HMV,0,2024
MAHINDRA LAST MILE MOBILITY LTD,HMV,0,2024
MAHINDRA & MAHINDRA LIMITED,HMV,2,2024
MAHINDRA & MAHINDRA LIMITED (TRACTOR),HMV,0,2024
MARUTI BHIWANI E AUTOMOBILES,HMV,0,2024
MARUTI INDUSTRIES,HMV,0,2024
MARUTI SUZUKI INDIA LTD,HMV,0,2024
MARUTI UDYOG LTD,HMV,0,2024
MASERATI S.P.A,HMV,0,2024
MAURYA MOTORS PVT LTD,HMV,0,2024
MCLAREN AUTOMOTIVE (IMPORTER: INFINITY CARS),HMV,0,2024
MERCEDES -BENZ AG,HMV,0,2024
MERCEDES-BENZ INDIA PVT LTD,HMV,0,2024
MORRIS MOTORS LTD,HMV,0,2024
"M/S PATEL & SONS ENGINEERING WORKS,SAMBALPUR",HMV,0,2024
NISSAN MOTOR INDIA PVT LTD,HMV,0,2024
OTHERS,HMV,0,2024
PCA AUTOMOBILES INDIA PVT LTD,HMV,0,2024
PIAGGIO VEHICLES PVT LTD,HMV,0,2024
PORSCHE AG GERMANY,HMV,0,2024
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,HMV,0,2024
RENAULT INDIA PVT LTD,HMV,0,2024
ROLLS ROYCE,HMV,0,2024
ROLLS-ROYCE MOTOR CARS(IMPORTER:SELECT CARS P LTD),HMV,0,2024
ROLLS ROYCE MOTOR (IMPORTER: KUN MOTOR),HMV,0,2024
ROYAL-ENFIELD (UNIT OF EICHER LTD),HMV,0,2024
SKODA AUTO AS,HMV,0,2024
SKODA AUTO INDIA PVT LTD,HMV,0,2024
SKODA AUTO VOLKSWAGEN INDIA PVT LTD,HMV,0,2024
SML ISUZU LTD,HMV,0,2024
SUZUKI MOTORCYCLE INDIA PVT LTD,HMV,0,2024
SWARAJ AUTOMOTIVES LTD,HMV,0,2024
TATA MOTORS LTD,HMV,5,2024
TATA MOTORS PASSENGER VEHICLES LTD,HMV,0,2024
TATA PASSENGER ELECTRIC MOBILITY LTD,HMV,0,2024
TENAX INTERNATIONAL (IMPORTER: VERT EQUIPMENT),HMV,0,2024
TORK MOTORS PVT LTD,HMV,0,2024
TOYOTA HIACE GL COMMUTER,HMV,0,2024
