Maker,Category,Registrations,Year
SUNSET TRADE PVT LTD,3WT,189,2024
SUNSHINE TECHNOLOGIES,3WT,28,2024
SUNULTRA POWER SOLUTIONS PVT LTD,3WT,58,2024
SUPERECO AUTOMOTIVE CO,3WT,130,2024
SUPER METRO INDUSTRIES,3WT,"1,123",2024
SUPER POWER MOTORS,3WT,180,2024
SUPERTECH EV LIMITED,3WT,"2,365",2024
SUPER TECHNO AUTOMOTIVE LLP,3WT,44,2024
SUPREME SALES AGENCY,3WT,152,2024
SUPREME SMART POWER PVT LTD,3WT,339,2024
SUPROVA ENTERPRISE,3WT,4,2024
SURYA INTERNATIONAL,3WT,16,2024
SVS ENTERPRISES,3WT,28,2024
SWARNCHAKRA AUTOMOBILES PVT LTD,3WT,15,2024
SWASTIK,3WT,2,2024
SYNDICATE AUTO COMPONENTS,3WT,92,2024
TAMARIA VENTURES,3WT,2,2024
TAO POWER PRIVATE LIMITED,3WT,6,2024
TARA MAA MACHINERY,3WT,142,2024
TATA MOTORS LTD,3WT,3,2024
TAURUS ELECTRIC VEHICLES,3WT,222,2024
TEJAS ENERGY,3WT,35,2024
TERRA MOTORS INDIA PVT LTD,3WT,"8,764",2024
THAVE ENTERPRISES,3WT,46,2024
THE COMMERCIAL MOTORS LIMITED,3WT,4,2024
THE COMMERCIAL MOTORS PVT LTD,3WT,11,2024
THUKRAL ELECTRIC BIKES PVT LTD,3WT,"9,454",2024
TI CLEAN MOBILITY PVT LTD,3WT,"6,028",2024
TOP TEAM MACHINES PVT LTD,3WT,"1,362",2024
TRINITY ELECTRIC VEHICLES PVT LTD,3WT,242,2024
TRISHIKA INDUSTRIES,3WT,512,2024
TRUPART AUTOMOTIVE INDIA PVT LTD,3WT,5,2024
TRUZ INDUSTRIES,3WT,5,2024
TSM ENGINEERING PVT LTD,3WT,361,2024
TSR TRADE COM,3WT,12,2024
TUFAN MOTORS PVT LTD,3WT,816,2024
T U K INDUSTRIES,3WT,"3,727",2024
TVS MOTOR COMPANY LTD,3WT,"23,298",2024
TWASHTRE AUTOMOTIVE PVT LTD,3WT,8,2024
TWINKLE TRADCOM PVT LTD,3WT,"1,566",2024
TWO FRIENDS AUTO ELECTRIC PVT LTD,3WT,"3,338",2024
UMA  AUTO INDUSTRIES PVT. LTD,3WT,67,2024
UMA MOTORS,3WT,258,2024
UNIQUE AUTO ELECTRIC,3WT,"1,754",2024
UNIQUE ENTERPRISES,3WT,"3,636",2024
UNIQUE INTERNATIONAL,3WT,"13,705",2024
UNITED TRANSMOVERS PVT LTD,3WT,364,2024
U.P. TELELINKS LIMITED,3WT,"2,910",2024
URWASHI ENTERPRISES,3WT,628,2024
USHASONS AUTO COMPONENTS,3WT,31,2024
VAHAK FUTURE SOLUTIONS LLP,3WT,101,2024
VANI ELECTRIC VEHICLES PVT LTD,3WT,"7,821",2024
VEANCO AUTOMOTIVES PVT LTD,3WT,3,2024
VEECTERO E VEHICLES LLP,3WT,91,2024
VENUS AUTO WHEELS PVT LTD,3WT,440,2024
VICTORIA E VEHICLES PVT. LTD,3WT,2,2024
VICTORY ELECTRIC INTERNATIONAL,3WT,"2,323",2024
VIJAYA ELECTRIC AUTO PVT LTD,3WT,224,2024
VIJAYS ENERGY INDUSTRIES (INDIA) PVT LTD,3WT,"5,219",2024
VIJAYSHREE AUTOCOM LIMITED,3WT,191,2024
VIJEX STEEL FABRICATION,3WT,73,2024
VIMAL UNIVERSAL TRADE PVT LTD,3WT,"1,209",2024
VINCI INDUSTRIAL CORPORATION,3WT,74,2024
VISHALA E-VEHICLES INDUSTRIES PRIVATE LIMITED,3WT,22,2024
VISHAL ENTERPRISES,3WT,78,2024
VISHWAKARMA GNG INDUSTRY,3WT,206,2024
VISHWARUP ENTERPRISE,3WT,2,2024
VISHWAS AUTOMOBILES LLP,3WT,24,2024
VITAN JAGADA AUTOMOBILE PVT LTD,3WT,5,2024
VIVEK MOTORS,3WT,5,2024
VORC MOTORS PVT LTD,3WT,9,2024
VRINDA ENTERPRISES,3WT,"1,296",2024
VSL INDUSTRIES,3WT,1,2024
V.T. ENGINEERING,3WT,14,2024
V.V.A.AUTO INDUSTRIES PVT.LTD,3WT,5,2024
WARDWIZARD INNOVATIONS & MOBILITY LIMITED,3WT,21,2024
WASAN E-MOBILITY SOLUTIONS PVT LTD,3WT,23,2024
WELKIN HEALTHCARE PVT LTD,3WT,29,2024
WOX COOLERS PVT LTD,3WT,2,2024
WUXI SAIGE (IMPORTER: DM GREEN ENERGY),3WT,4,2024
YAARI AUTOMOBILES PVT LTD,3WT,188,2024
YC ELECTRIC VEHICLE,3WT,"43,977",2024
YUVRAJ INTERNATIONAL,3WT,5,2024
ZELIO AUTO PVT LTD,3WT,21,2024
ZENIAK INNOVATION INDIA LTD,3WT,"6,544",2024
ZENMO PRIVATE LIMITED,3WT,"1,002",2024
ZENTHIUM EV PVT LTD,3WT,"1,155",2024
ZEOPLUS AXIS INDIA PVT. LTD.,3WT,"6,727",2024
ZERO 21 RENEWABLE ENERGY SOLUTIONS PVT LTD,3WT,79,2024
ZESAR MOTORS PVT LTD,3WT,78,2024
ZOHAN TRADERS AND BIG METRO,3WT,183,2024
3EV INDUSTRIES PVT LTD,3WN,0,2025
3S INDUSTRIES PRIVATE LIMITED,3WN,0,2025
AADHYA ENTERPRISES,3WN,0,2025
AADITYA GARBAGE PRODUCTS PVT LTD,3WN,0,2025
AAHANA COMMERCE PVT LTD,3WN,0,2025
AAKK AUTO PVT LTD,3WN,0,2025
AARON INDUSTRIES,3WN,0,2025
ACCRETION POWER AUTOS,3WN,0,2025
ADAPT MOTORS PVT LTD,3WN,0,2025
ADIDEV TECHNOA PVT LTD,3WN,0,2025
ADITYA SAI INDUSTRIES,3WN,0,2025
ADM TECHNOLOGIES PVT. LTD.,3WN,0,2025
AERODRIVE PVT LTD,3WN,0,2025
AFKON AUTOMOTIVES PVT LTD,3WN,0,2025
AGI AUTO INDUSTRIES,3WN,0,2025
AJAY MOTORS PRIVATE LIMITED,3WN,0,2025
A.J ENTERPRISES,3WN,0,2025
A K AUTTO ELECTRICAL,3WN,0,2025
AKG INTERNATIONAL,3WN,0,2025
A K GUPTA & CO.,3WN,0,2025
ALBEDO VISION PVT LTD,3WN,0,2025
ALIED E MOBILITY PVT LTD,3WN,0,2025
ALLENTTI MOTORS PVT LTD,3WN,0,2025
ALLFINE INDUSTRIES PVT LTD,3WN,0,2025
ALTIER ELECTRIC VEHICLES PVT LTD,3WN,0,2025
ALTIGREEN PROPULSION LABS PVT LTD,3WN,0,2025
ALTIUS TECHNOLOGIES,3WN,0,2025
ALVI AUTO,3WN,0,2025
AMAN AUTOMOBILES,3WN,0,2025
AMAN ELECTRIC VEHICLES,3WN,0,2025
AMBIKA ENTERPRISES,3WN,0,2025
AMBIKA INDUSTRIES,3WN,0,2025
AMIR KHAN SAIFI STEEL WORKS,3WN,0,2025
A N ENTERPRISES,3WN,0,2025
ANICK TRADERS,3WN,0,2025
ANJALI AUTO COMPONENTS,3WN,0,2025
ANJALI TRADERS,3WN,0,2025
ANOOP CYLINDERS PVT LTD,3WN,0,2025
APARNA INDUSTRIES,3WN,0,2025
A P I MOTORS PVT LTD,3WN,0,2025
APM AUTO SALES,3WN,0,2025
APSARA ENTERPRISE,3WN,0,2025
ARCHIT ENTERPRISES,3WN,0,2025
ARD EXIM,3WN,0,2025
ARIHANT ENTERPRISES,3WN,0,2025
A.R. MOTOR,3WN,0,2025
ARROW AUTOMOTIVE,3WN,0,2025
ARYAN INDUSTRIES,3WN,0,2025
ASAV AUTOMOTIVE PVT LTD,3WN,0,2025
ASHA IMPEX,3WN,0,2025
ASHLESHA POWER CONTROLS PVT LTD,3WN,0,2025
ASHMA-MOTORS PVT LTD,3WN,0,2025
ATTOLENT AUTO GROUP PVT LTD,3WN,0,2025
ATUL AUTO LTD,3WN,12,2025
ATUL GREENTECH PRIVATE LIMITED,3WN,1,2025
ATUT SANGAM,3WN,0,2025
AUTOECO GREEN ENERGY PVT LTD,3WN,0,2025
AUTOHAUS PRIVATE LIMITED,3WN,0,2025
AUTO SUPREME INDUSTRIES,3WN,0,2025
A.V.AUTOMOTIVES PVT LTD,3WN,0,2025
AVL ELECTRIC VEHICLES PVT LTD,3WN,0,2025
AVON CYCLES LTD,3WN,0,2025
B24 ROKET EV,3WN,0,2025
BABA E-VEHICLES,3WN,0,2025
BADSHAH ENTERPRISES,3WN,0,2025
BAGHWAN RIKSHAW UDYOG,3WN,0,2025
BAJAJ AUTO LTD,3WN,287,2025
BAJAJ IMPLEMENTS PVT. LTD,3WN,0,2025
BALAJI TRADING COMPANY,3WN,0,2025
BALAN ENGINEERING PVT LTD,3WN,0,2025
BAL GOPAL WHEELS PVT LTD,3WN,0,2025
BALI AUTO INDUSTRIES,3WN,0,2025
BAMUR INDUSTRIES & ENGINEERING PVT LTD,3WN,0,2025
BAXY LTD,3WN,1,2025
BEENA DEVI & SONS INDUSTRIES PVT LTD,3WN,0,2025
BENTINCK INDUSTRIES PVT. LTD.,3WN,0,2025
BEST WAY AGENCIES PVT LTD,3WN,0,2025
BHADAURIA ENTERPRISES,3WN,0,2025
BHARATH MOTOCORP,3WN,0,2025
BHAVE ELECTRIC VEHICLES PVT LTD,3WN,0,2025
BHM INDUSTRIES,3WN,0,2025
BHOLE SHANKAR MOTOR BODY,3WN,0,2025
BIG BULL TRADER PVT LTD,3WN,0,2025
BIJNOR ENTERPRISES,3WN,0,2025
BOSS ENTERPRISES,3WN,0,2025
BRIGHT AUTOZONE PVT LTD,3WN,0,2025
BRIGHT SAFAR,3WN,0,2025
BSERAIL ENGINEERING PVT LTD,3WN,0,2025
CARREE YUNUS VEHICLE PVT LTD,3WN,0,2025
CART INDIA,3WN,0,2025
CEEON INDIA,3WN,0,2025
CELLETRON MOTOR WORKS,3WN,0,2025
CG & BROTHER CO,3WN,0,2025
CHAMPION POLY PLAST,3WN,0,2025
CHANDAKE-AUTOMOBILES LLP,3WN,0,2025
CHAUHAN AUTO INDUSTRIES,3WN,0,2025
CHEHAK BATTERIES,3WN,0,2025
CITADEL ENTERPRISES(OPC) PVT LTD,3WN,0,2025
CITYGREEN AUTO & PETRO CHEMICALS (P) LTD,3WN,0,2025
CLENERGY INNOVATIONS PVT LTD,3WN,0,2025
C M OVERSEAS,3WN,0,2025
CONTINENTAL ENGINES PVT LTD,3WN,0,2025
COVAI GREEN RIDE,3WN,0,2025
CYRUS AUTO INDUSTRIES PVT LTD,3WN,0,2025
DAKSH INDUSTRIES,3WN,0,2025
DASHMESH TRADERS,3WN,0,2025
DAVE EXIM PVT LTD,3WN,0,2025
DEBU AUTOMOBILES,3WN,0,2025
DEEP DRAWN TECHNOLOGIES,3WN,0,2025
DE EUSI MOTORS PVT LTD.,3WN,0,2025
DELTA AUTOCORP LTD,3WN,0,2025
DELTEK ENTERPRISES PVT LTD,3WN,0,2025
DEVAM ELECTRIC VEHICLES PVT LTD,3WN,0,2025
DEVCHHAYA MOTORS,3WN,0,2025
DEV MOTORS,3WN,0,2025
DHAR IN PVT LTD,3WN,0,2025
DHAR INTERNATIONAL,3WN,0,2025
DHARMPAL ENTERPRISES,3WN,0,2025
DHRITI ENTERPRISES,3WN,0,2025
DIAMOND E VEHICLES,3WN,0,2025
DILLI ELECTRIC AUTO PVT LTD,3WN,9,2025
DIVANSU AUTOMOBILES LTD,3WN,0,2025
DIVYA ENTERPRISES,3WN,0,2025
D.K. MOTORS,3WN,0,2025
D S INDUSTRIES,3WN,0,2025
DSR EV MOBILITY PVT LTD,3WN,1,2025
DUKE AUTO INDIA,3WN,0,2025
DYS IMPEX PRIVATE LIMITED,3WN,0,2025
EARTH MOBILITY,3WN,0,2025
E-ASHWA AUTOMOTIVE PVT LTD,3WN,0,2025
EBUZZ MOBILITY LLP,3WN,0,2025
ECO DYNAAMIC EQUIPMENTS,3WN,0,2025
ECO-FRIENDLY ELECTRIC VEHICLE PVT LTD,3WN,0,2025
ECO SMART VEHICLES PVT LTD,3WN,0,2025
EDMRC MANNSCHAFT LLP,3WN,0,2025
EFEV CHARGING SOLUTION PVT LTD,3WN,0,2025
E-GURU AUTO ENERGY,3WN,0,2025
ELECTRA INTERNATIONAL,3WN,0,2025
ELECTRO ARO AUTOMOTIVE PVT LTD,3WN,0,2025
ELECTRODRIVE VEHICLES PVT LTD,3WN,0,2025
ELEPHANTA INDUSTRIES PVT LTD,3WN,0,2025
ELITE AUTO ENGINEERS PVT LTD,3WN,0,2025
E-MOTION AUTOMOTIVE INDUSTRY LLP,3WN,0,2025
ENABLING E-VEHICLE PVT LTD,3WN,0,2025
ENERGY ELECTRIC VEHICLES,3WN,0,2025
ENGINIA VEHICLES PVT LTD,3WN,0,2025
ENTICE IMPEX PVT LTD,3WN,0,2025
ENVISION ELECTRIC VEHICLES PVT LTD,3WN,0,2025
EPOWER VEHICLES PVT LTD,3WN,0,2025
ERISHA E MOBILITY PVT LTD,3WN,0,2025
E ROYCE MOTORS INDIA PVT LTD,3WN,0,2025
EULER MOTORS PVT LTD,3WN,1,2025
EVBHARAT RANGE PRIVATE LIMITED,3WN,0,2025
EVCO AUTOMOBILES PVT LTD,3WN,0,2025
EVEX AUTO INDIA PVT LTD,3WN,0,2025
EVGREEN PVT LTD,3WN,0,2025
EVOLUTION AUTOTECH,3WN,0,2025
EXDINDUS EV ENERGY PVT LTD,3WN,0,2025
EXIDE INDUSTRIES LTD,3WN,0,2025
EXTRA FAST SOLUTIONS,3WN,0,2025
EXTREME MOTORS,3WN,0,2025
EYUG AUTOMOBILE PVT LTD,3WN,0,2025
FEDE INDUSTRIES PVT LTD,3WN,0,2025
FIRST CHOICE ELECTRIC VEHICLES PVT LTD,3WN,0,2025
FITWEL MOBILITY PVT LTD,3WN,0,2025
FIVE ELEMENTS,3WN,0,2025
FRN MOTORS PVT LTD,3WN,0,2025
FUTURE EV TECHNOLOGY,3WN,0,2025
GAGAN AUTOMOTIVES,3WN,0,2025
GARGARIJI AUTOMOBILE PVT LTD,3WN,0,2025
GAYATRI ELECTRIC VEHICLES PVT LTD,3WN,0,2025
G & G AUTOMOTIVE,3WN,0,2025
G.K E-VEHICLS INDUSTRIES PVT LTD,3WN,0,2025
GKON ELECTRIC MOTOR VEHICLES PVT LTD,3WN,0,2025
G.K. RICKSHAW PVT LTD,3WN,0,2025
GLAZE EV LLP,3WN,0,2025
G. M. VEHICLE INDUSTRIES,3WN,0,2025
GOBIND INDUSTRIES PVT LTD,3WN,0,2025
GODAWARI ELECTRIC MOTORS PVT LTD,3WN,1,2025
GODAWARI TECHNO SOLUTIONS PVT LTD,3WN,0,2025
GOENKA ELECTRIC MOTOR VEHICLES PVT LTD,3WN,0,2025
GOLDEN ELECTRIC VEHICLES,3WN,0,2025
GOPAL AUTO MOTORS PVT LTD,3WN,0,2025
GOPE AUTO INDUSTRIES,3WN,0,2025
GRAM TARANG EMPLOYABILITY TRAINNING SERVICES P LTD,3WN,0,2025
GRD MOTORS,3WN,0,2025
GREEN EVOLVE PVT LTD,3WN,0,2025
GREENFIT INDUSTRIES LLP,3WN,0,2025
GREEN IMPEX,3WN,0,2025
GREEN SHUTTLE TECHNOLOGY PVT LTD,3WN,0,2025
GREEN STAR MOTORS,3WN,0,2025
GREEN TACK EMPALA ELECTRIC MOTOR COMPANY,3WN,0,2025
GREEN TECHNOLOGIES,3WN,0,2025
GREEN VALLEY MOTORS,3WN,0,2025
GREENWHEELS AUTOMOBILE PVT LTD,3WN,0,2025
GREEN WORLD MOTORS PVT LTD,3WN,0,2025
GRINDIA G MOTORS PVT LTD,3WN,0,2025
GSP POWER PROJECTS,3WN,0,2025
GTP ELECTRIC VEHICLES PVT LTD,3WN,0,2025
G.T TRADER,3WN,0,2025
GURU JI WHEELS,3WN,0,2025
HAITEK AUTOMOTIVE PVT LTD,3WN,0,2025
HANUMAN UDYOG,3WN,0,2025
HARNISHA AUTO PVT LTD,3WN,0,2025
HARSH TRADING CO,3WN,0,2025
HARSHVIE INDUSTRIES PVT LTD,3WN,0,2025
HARYANA MOTORS PVT LTD,3WN,0,2025
HBSS E MOBILITY PVT LTD,3WN,0,2025
HEXALL MOTORS PVT LTD,3WN,0,2025
HIM TEKNOFORGE LTD,3WN,0,2025
HINDUSTAN MOTOR CORPORATION,3WN,0,2025
HI-TECH INDUSTRIES,3WN,0,2025
HITECH  MECHANICAL WORKS,3WN,0,2025
HOOGHLY MOTORS PVT LTD,3WN,0,2025
HOP MOTORS PVT LTD,3WN,0,2025
HOTAGE INDIA,3WN,0,2025
HOVEL CYLINDER PVT LTD,3WN,0,2025
HOVEL ELECTRIC LLP,3WN,0,2025
HUNDA EV PVT LTD,3WN,0,2025
HUNDAL INDUSTRIES,3WN,0,2025
HYKON INDIA LTD,3WN,0,2025
INDIAN MOTORS,3WN,0,2025
INDIA SAFE ENTERPRISE,3WN,0,2025
INDIA YAMAHA MOTOR PVT LTD,3WN,0,2025
INS AUTOMOBILES PVT LTD,3WN,0,2025
INTERGLOBE ENERGY PVT LTD,3WN,0,2025
INVVIGORS INDIA,3WN,0,2025
ISUKII GREENS PVT LTD,3WN,0,2025
JADE KOREA SPINE LIFE,3WN,0,2025
JAIDKA POWER SYSTEMS PVT LTD,3WN,0,2025
JAIN POWER CORP,3WN,0,2025
JAISIK BUSINESS LINKS PVT LTD,3WN,0,2025
JAI SRI RAM ELECTRIC VEHICLE MANUFACTURING PVT LTD,3WN,0,2025
JAJODIA COMMODITIES PVT LTD,3WN,0,2025
JAL ENTERPRISES,3WN,0,2025
JAYATI TOOLS,3WN,0,2025
JAYDEV ENTERPRISE,3WN,0,2025
JAYNA AUTOMOBILES LLP,3WN,0,2025
JESSUN TECHNO PVT LTD,3WN,134,2025
J.H.A TRADING COMPANY,3WN,0,2025
JIANGSU JINPENG (IMPORTER: KKL HITECH EV),3WN,0,2025
JINDAL ELECTRIC VEHICLES,3WN,0,2025
JITENDRA TEMPO PARTS,3WN,0,2025
JMT VEHICLES PVT LTD,3WN,0,2025
J P AUTO TECH,3WN,0,2025
J. S. AUTO (P) LTD,3WN,0,2025
JS MOBILEON PVT LTD,3WN,0,2025
JSS ENGINEERING COMPANY,3WN,0,2025
KABMAX ELECTRIC AUTOMOBILES PVT. LTD,3WN,0,2025
KAIRA CONTINENTAL LLP,3WN,0,2025
KAIZER ELECTRIC VEHICLES,3WN,0,2025
KAKKAR ELECTRIC AUTO PVT LTD,3WN,0,2025
KALINGA VENTURES INDIA PVT LTD,3WN,0,2025
KALPVRIKSH ELECTOMOBILES CO,3WN,0,2025
KAMAZ INDUSTRIES,3WN,0,2025
KANHA ELECTRIC VEHICLES,3WN,0,2025
KANTH E RICKSHAW,3WN,0,2025
KAPTECH INDIA PVT LTD,3WN,0,2025
KATYAYANI AUTOMOTIVE,3WN,0,2025
KCAS ELECTRIC VEHICLES PVT LTD,3WN,0,2025
KERALA AUTOMOBILES LIMITED,3WN,0,2025
KETO MOTORS PVT LTD,3WN,0,2025
KETRON ELECTRIC VEHICLES PVT LTD,3WN,0,2025
KGN,3WN,0,2025
KGN INDUSTRIES,3WN,0,2025
KHACHEDU RAM & SONS (INDIA) PVT LTD,3WN,0,2025
KHALSAE-VEHICLES PVT LTD,3WN,3,2025
KHANDELWAL ENTERPRISES,3WN,0,2025
KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,3WN,4,2025
KIRAN AUTOMOBILE INDUSTRY,3WN,0,2025
KLB KOMAKI PVT LTD,3WN,32,2025
KPT INDUSTRIES LTD,3WN,0,2025
KPT MOTORS,3WN,0,2025
KR E-VEHICLE PVT LTD,3WN,0,2025
KRISHNA CHAITANYA ENTERPRISES,3WN,0,2025
KRISHNA ENGINEERING WORKS,3WN,0,2025
KRISHNA VEHICALS,3WN,0,2025
K. S. INDUSTRIES,3WN,0,2025
K.S. INDUSTRIES,3WN,0,2025
K T ENTERPRISES,3WN,0,2025
KUKU AUTOMOTIVES,3WN,2,2025
KUMARAN ENGINEERING ENTERPRISES,3WN,0,2025
KUMAR ENGINEERING,3WN,0,2025
K. V. INDUSTRIES,3WN,0,2025
LAKSHYA AUTO SALES CORPORATION,3WN,0,2025
LAKSHYA MOTORS,3WN,0,2025
LALA G E RICKSHAW AND SPARE PARTS,3WN,0,2025
LAWAT MOTORS LLP,3WN,0,2025
LECTRIX E VEHICLES PVT LTD,3WN,0,2025
LEOPAN MOTORS PRIVATE LIMITED,3WN,0,2025
LIMO AUTO CARE PVT LTD,3WN,0,2025
LIONIZE AUTOMOBILE PVT LTD,3WN,0,2025
LOHAKA INDUSTRIES PVT LTD,3WN,0,2025
LOHIA AUTO INDUSTRIES,3WN,0,2025
LORDS VEHICLE MFG PVT LTD,3WN,0,2025
LUCKY INDUSTRIES,3WN,0,2025
LUXUS GREEN MOBILITY PVT LTD,3WN,0,2025
M2J E VAHAN PVT LTD,3WN,0,2025
MAA KALPANA ENTERPRISE,3WN,0,2025
MAA SHAKTI EXIM PVT LTD,3WN,0,2025
MAC AUTO INDIA,3WN,0,2025
MAHAK TEEN UDYOG,3WN,0,2025
MAHINDRA ELECTRIC MOBILITY LIMITED,3WN,0,2025
MAHINDRA LAST MILE MOBILITY LTD,3WN,22,2025
MAHINDRA & MAHINDRA LIMITED,3WN,0,2025
MAHTAB BODY MAKER,3WN,0,2025
MALAK TECHNO PVT LTD,3WN,0,2025
MALI ENTERPRISES PVT LTD,3WN,0,2025
MANIRAM ELECTRIC VEHICLE PVT LTD,3WN,0,2025
MANISH EV INTERNATIONAL PRIVATE LIMITED,3WN,0,2025
MANITA CITY MOTORS LLP,3WN,0,2025
MANMOHAN KAUR,3WN,0,2025
MARKUS,3WN,0,2025
MARUTI BHIWANI E AUTOMOBILES,3WN,0,2025
MASTO INDUSTRIES PVT LTD,3WN,0,2025
MERCURY EV TECH LTD,3WN,0,2025
METAL PRESSING & ENGG WORKS,3WN,0,2025
METTA EV PVT LTD,3WN,0,2025
M G INDUSTRIES,3WN,0,2025
MILLENNIAL MOTORS LLP,3WN,0,2025
MINI METRO EV L.L.P,3WN,0,2025
M K BROTHERS,3WN,0,2025
M.K. ENTERPRISES,3WN,0,2025
MLR AUTO LTD,3WN,15,2025
MODLINE ASSOCIATES PVT LTD,3WN,0,2025
MOHAN GENERAL TRADING COMPANY,3WN,0,2025
MOMU AUTOMOTIVE,3WN,0,2025
MONA GREEN AUTOMOBILES PVT LTD,3WN,0,2025
MONDAL TRADING,3WN,0,2025
MOVE STONE SERVICES PVT LTD,3WN,0,2025
M/S SHRIRAM AUTO TECH PVT LTD,3WN,0,2025
M/S VISHNU CLEAN ENERGY VEHICLES LLP,3WN,0,2025
MVM MOTORS PRIVATE LIMITED,3WN,0,2025
N0VA AUTOMOTIVE TECHNOLOGIES PVT. LTD,3WN,0,2025
NAMAH INDUSTRIES PVT LTD,3WN,0,2025
NARAINDASS AND SONS,3WN,0,2025
NASIR ENGINEERING WORKSHOP,3WN,0,2025
NEEDLE EYE PLASTIC INDUSTRIES PVT LTD,3WN,0,2025
NEELAM CYCLE,3WN,0,2025
NEERAJ MOTORS PVT LTD,3WN,0,2025
NEUON MOTORS LLP,3WN,0,2025
NEW ARCANA INDIA,3WN,0,2025
NEW CHAWLA INDUSTRIES,3WN,0,2025
NGAGE WHEEL PVT LTD,3WN,0,2025
NHD MOTORS,3WN,0,2025
NIHARIKA ENTERPRISES,3WN,0,2025
NIPUN SANYANTRA PVT LTD,3WN,0,2025
NIRMAL UTILITY SERVICES PVT LTD,3WN,0,2025
NRJ ELECTRIC MOTOR VEHICLES PVT LTD,3WN,0,2025
OCULUS AUTO INDUSTRIES LLP,3WN,0,2025
OGATA MOTORS INDIA PVT LTD,3WN,0,2025
OKAYA POWER PVT LTD,3WN,0,2025
OK PLAY INDIA LTD,3WN,0,2025
OM BALAJEE AUTOMOBILE ( INDIA) PVT. LTD,3WN,0,2025
OMEGA SALES & AGRO INDUSTRIES,3WN,0,2025
OMEGA SEIKI PVT LTD,3WN,7,2025
OM INDUSTRIES,3WN,0,2025
OM RAJ AUTOTECH LLP,3WN,0,2025
OXEN ELECTRIC VEHICLES,3WN,0,2025
PANTHER ELECTRIC VEHICLES,3WN,0,2025
PARAS INDUSTRIES,3WN,0,2025
PARI E-VEHICLES,3WN,0,2025
PARI METRO E RICKSHAW,3WN,0,2025
PARVEEN AUTO,3WN,0,2025
PIAGGIO VEHICLES PVT LTD,3WN,111,2025
PICK ELECTRIC AUTO PVT LTD,3WN,0,2025
PINNACLE MOBILITY SOLUTIONS PVT LTD,3WN,0,2025
PLAUDIT TECHNO INDIA PVT LTD,3WN,0,2025
POOSHPAK AUTOMOBILES PVT LTD,3WN,0,2025
PORWAL ELECTRIC,3WN,0,2025
PRAAKARM AUTO & CONSTRUCTION EQUIPMENTS,3WN,0,2025
PRABHA AUTOMOTIVE ENGINEERS PVT LTD,3WN,0,2025
PRAG MOTORS,3WN,0,2025
PRAGYA AUTOMOBILE PVT LTD,3WN,0,2025
PRAJJWAL MAHAJAN TRADERS,3WN,0,2025
PRAKASH ENTERPRISES,3WN,0,2025
P.R. AND CO,3WN,1,2025
PRESTANTIA CREATIONS PVT LTD,3WN,0,2025
PRIDE E-MOTORS,3WN,0,2025
PRIYAM INDUSTRIES AND ENGINEERING PVT LTD,3WN,11,2025
PROMINAL ELECTRIC VEHICLE PVT LTD,3WN,0,2025
P.S. ENTERPRISES,3WN,0,2025
PUBANG ETRON ELECTRIC MOTOR PVT LTD,3WN,0,2025
PUNJAB BODY BUILDERS,3WN,0,2025
PYTHOX MOTORS PVT LTD,3WN,0,2025
R3 ENTERPRISES,3WN,0,2025
RACCOON MOTORS PVT LTD,3WN,0,2025
RACHANACREATIONS AUTO PVT LTD,3WN,0,2025
RAFTAAR ELECTRIC GREEN VEHICLES PVT LTD,3WN,0,2025
RAHUL AGRO EXPORTS PVT LTD,3WN,0,2025
RAJA ARTS HITECH ENGINEERING,3WN,0,2025
RAJ AUTOMOTIVE,3WN,0,2025
RAKHEJA INDUSTRIES,3WN,0,2025
RAMA INDUSTRIES,3WN,0,2025
RAMON INDUSTRIES,3WN,0,2025
RANA ENGINEER WORKS,3WN,0,2025
RANGE AUTOMOBILES PVT LTD,3WN,0,2025
RASANDIK ENGINEERING INDUSTRIES INDIA LTD,3WN,0,2025
RASIWASIA RASAYAN PVT LTD,3WN,0,2025
RAVI METAL WORKS,3WN,0,2025
RAYON ENGINEERS,3WN,0,2025
RCJ AUTO FORGE PVT LTD,3WN,2,2025
RDS INDUSTRIES,3WN,0,2025
REDDY AUTOMOTIVE PVT LTD,3WN,0,2025
REEP INDUSTRIES PVT LTD,3WN,0,2025
REFLEX CONTROL SYSTEM PVT .LTD,3WN,0,2025
REPUBLIC MOTORS,3WN,0,2025
RIBAND ELECTRIC PVT LTD,3WN,0,2025
RICHFORD ALLIANZ PVT LTD,3WN,0,2025
RIJIYA TRADING PVT LTD,3WN,0,2025
RILOX EV PVT LTD,3WN,0,2025
RIVET EV INDUSTRIES PVT LTD,3WN,0,2025
RIYA ENTERPRISE,3WN,0,2025
ROANSOME MOTORS,3WN,0,2025
ROARLEO MOTOR PVT LTD,3WN,0,2025
RODA FLEETS PVT LTD,3WN,0,2025
ROYAL AUTOMOBILES,3WN,0,2025
ROYCE EV PVT LTD,3WN,0,2025
RP MOTORS,3WN,0,2025
RPSS EV INDIA PVT LTD,3WN,0,2025
RUN STAR ENGINEERING,3WN,0,2025
RUTBA PRODUCT PVT LTD,3WN,0,2025
SAERA ELECTRIC AUTO PVT LTD,3WN,0,2025
SAHNIANAND E VEHICLES PVT LTD,3WN,0,2025
SAIF AUTO LTD,3WN,0,2025
SAIFIAN SOLAR PVT LTD,3WN,0,2025
